SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
4VIymeyS1s42DhJ1,1.9934594924566147,0.0,0.0,0.0,0.0,64.0,1911.610665,0.0125,0.026739194,0.0,0.0,November,Windows,Chrome,Europe,2.0,Returning,1,0
9PAOd6asim8QokrY,1.0,8.0,388.7916667,1.0,944.75,17.0,1464.416667,0.019047619,0.034920635,0.0,0.0,November,Windows,Safari,South America,3.0,Returning,0,0
8OMG20Gw0VXVaI8u,3.0,2.0,40.5,1.0,4.0,19.0,472.5416667,0.0,0.005,0.0,0.0,November,Windows,Safari,South America,2.0,Returning,0,0
eMTTZMZP1eW6reZX,1.0,0.0,0.0,0.0,0.0,38.0,1593.583333,0.0,0.010526316,0.0,0.0,November,Android,Chrome,Europe,2.0,Returning,0,0
Uwx8wy4AJ0I3rAUm,2.0,5.0,87.75,0.0,0.0,6.0,135.0833333,0.0,0.009090909,0.0,0.0,November,Windows,Safari,Europe,2.0,New,1,0
Dy366ltKhq97GJUb,2.0,1.0,0.0,0.0,0.0,77.0,4350.647321,0.012727273,0.023842532,14.38546841,0.06180620089549716,November,Android,Chrome,North America,2.0,Returning,0,0
72iptlJaAl2nuhZy,3.0,2.0,56.0,0.0,0.0,33.0,1399.15,0.0,0.011290323,12.45078371,0.06180620089549716,November,Android,Safari,Europe,8.0,New,1,1
qjly5Tm67YuMQdSq,1.0,1.0,3.5,0.0,0.0,49.0,663.5277778,0.0,0.005319149,0.0,0.0,November,Android,Chrome,Asia-Pacific,2.0,Returning,0,0
6zPNEwsp6ZiZOgRZ,0.0,7.0,146.7,5.0,195.0,42.0,1717.666667,0.001960784,0.029981326,5.8854232324926015,0.0,December,Android,Chrome,North America,2.0,Returning,0,0
SPLO6jVR4Okvqso8,1.0,0.0,0.0,0.0,0.0,34.0,740.3071429,0.0,0.014052288,0.0,0.06180620089549716,November,Android,Chrome,North America,2.0,Returning,1,0
BUgWgqPZvfc2X7aX,1.9934594924566147,0.0,0.0,0.0,0.0,7.0,105.0,0.0,0.033333333,0.0,0.0,December,Android,Chrome,North America,2.0,New,0,0
yzL5GOmHak7qaoIF,2.0,5.0,173.5416667,5.0,109.75,38.0,1859.382937,0.004545455,0.009090909,0.0,0.0,December,iOS,Chrome,Central America,10.0,Returning,1,0
qMQ3MgJ1VmjA4Do9,3.0,0.0,0.0,0.0,0.0,29.0,874.952381,0.004597701,0.044367816,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,0,0
MYhfPAu4tp7yXoP6,3.0,2.3182008193294874,8.0,0.0,0.0,22.0,1275.092424,0.0,0.013512907,65.74605279,0.0,December,iOS,Chrome,Africa,2.0,Returning,0,0
UiUwYjnWC7D89GTs,4.0,5.0,97.0,0.0,0.0,53.0,3372.748214,0.003773585,0.002515723,0.0,0.0,December,Android,Chrome,Oceania,2.0,Returning,0,0
583CwlSOSyCFDfnF,0.0,4.0,190.0,0.0,0.0,18.0,598.25,0.017857143,0.022238793,0.0,0.0,December,Windows,Chrome,North America,10.0,Returning,1,0
cRZtmvXiSAEmQRRf,4.0,10.0,175.4666667,1.0,7.0,82.0,2378.377381,0.004318937,0.017004257,13.9750483,0.0,November,iOS,Chrome,North America,13.0,Returning,0,1
c9xhhp3OEum0Xuwi,1.9934594924566147,0.0,0.0,0.0,0.0,2.0,67.5,0.0,0.1,0.0,0.0,December,Android,Chrome,Oceania,13.0,Returning,0,0
kUsgPU53LFZmAC1E,3.0,6.0,276.75,0.0,0.0,12.0,342.125,0.0,0.007142857,0.0,0.0,November,Windows,Chrome,Asia-Pacific,2.0,New,0,0
Ae6egUKKA4blX6qO,2.0,0.0,0.0,0.0,0.0,27.0,1009.375,0.007407407,0.040740741,0.0,0.0,November,Android,Chrome,North America,2.0,New,1,1
HqX2lWiryMOWo84F,2.0,0.0,0.0,2.0,52.5,18.0,502.0,0.0,0.01,0.0,0.0,December,Linux,Chrome,Other,2.0,New,1,0
qEFbgzihUk0nu3sr,2.0,2.3182008193294874,8.0,0.0,0.0,6.0,530.0,0.016666667,0.041666667,0.0,0.0,November,iOS,Chrome,Asia-Pacific,2.0,Returning,1,0
J7aenvsdJM8b1MhP,1.0,2.0,146.0,2.0,52.25,1.0,0.0,0.0,0.04,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,0,0
vjGKUPjwEH0QELAa,2.0,2.3182008193294874,8.0,0.0,0.0,7.0,340.5,0.0,0.028571429,0.0,0.06180620089549716,November,Android,Edge,South America,2.0,New,1,0
kWHkabEeDgwyaSMk,4.0,4.0,1946.0,0.0,0.0,31.0,731.0,0.0,0.005882353,0.0,0.0,December,Android,Chrome,South America,2.0,New,1,0
RclBUhUCzValfKdV,0.0,0.0,0.0,0.0,0.0,25.0,948.3428571,0.0,0.009,0.0,0.0,November,Android,Edge,North America,3.0,Returning,0,0
XY4iKHNqdXHr2Qxc,1.0,1.0,75.0,2.0,34.5,100.0,4436.376299,0.0,0.007150715,5.8854232324926015,0.0,November,Android,Chrome,North America,2.0,Returning,0,1
rNP4wAoMD2Zsc807,1.0,1.0,9.0,0.0,0.0,10.0,219.5,0.0,0.027272727,0.0,0.0,December,Android,Chrome,North America,11.0,Returning,0,0
ZmyARDSVSPEA1N1S,4.0,0.0,0.0,2.0,0.0,3.0,56.75,0.1,0.125,0.0,0.0,November,Windows,Safari,North America,2.0,Returning,0,0
rwjJ28rPlSyyNl68,1.0,3.0,40.5,0.0,0.0,20.0,758.75,0.0,0.02,38.26667925,0.0,November,Android,Chrome,Central America,3.0,Returning,0,1
64wX6HBtzmKmn18n,0.0,0.0,0.0,0.0,0.0,4.0,72.5,0.0,0.05,0.0,0.0,December,Windows,Safari,Central America,10.0,Returning,0,0
IBTDgyRabA88sPZM,4.0,5.0,64.58333333,0.0,0.0,36.0,1334.083333,0.0,0.005405405,0.0,0.0,November,Android,Chrome,Asia-Pacific,2.0,Returning,0,0
88DejUidYEIbTJnT,1.0,6.0,152.0,0.0,0.0,17.0,450.75,0.028571429,0.052380952,14.10739957,0.0,November,Windows,UC Browser,Asia-Pacific,11.0,Returning,0,1
TCvt78TlC9SKlx6R,4.0,0.0,0.0,0.0,0.0,3.0,1952.5,0.066666667,0.122222222,0.0,0.0,November,Windows,Safari,Europe,1.0,Returning,0,0
kUYvEy02XuWp4Fa2,0.0,0.0,0.0,0.0,0.0,3.0,121.5,0.0,0.007407407,0.0,0.0,November,Windows,Safari,North America,2.0,New,1,0
9jAOMYuf8otzQZP9,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,November,Windows,Safari,Other,1.0,Returning,0,0
cgNdwG2ZixaJcnr1,2.0,11.0,320.0,0.0,0.0,36.0,776.1666667,0.0,0.014880952,0.0,0.0,December,iOS,Chrome,North America,13.0,Returning,0,0
KdoQ0kcgQAF6Irh1,2.0,0.0,0.0,0.0,0.0,83.0,3091.146033,0.004938272,0.019075614,0.0,0.0,November,Android,Chrome,North America,1.0,Returning,0,0
fJ3vngnvj1Fh0Vp4,3.0,1.0,51.5,0.0,0.0,27.0,818.3166667,0.007407407,0.017354497,0.0,0.0,November,iOS,Chrome,North America,13.0,Returning,0,0
KAD8fA9qEKS25FBm,1.9934594924566147,0.0,0.0,0.0,0.0,14.0,684.75,0.0,0.014285714,0.0,0.0,November,Android,Chrome,Other,2.0,Returning,0,0
CO2jlmH7cDxDeZ1T,3.0,0.0,0.0,0.0,0.0,27.0,1224.541667,0.0,0.024691358,0.0,0.0,December,Android,Chrome,North America,2.0,New,1,0
1zkzHDdq5XvwuoKh,1.0,0.0,0.0,0.0,0.0,12.0,459.0833333,0.004545455,0.084545455,0.0,0.0,December,Android,Chrome,North America,2.0,Returning,0,0
1UVkwItppOGMxb2F,3.0,0.0,0.0,0.0,0.0,18.0,598.25,0.0,0.01,0.0,0.0,December,Windows,Safari,Asia-Pacific,3.0,Returning,0,0
6QyxvJweecHHrsWW,4.0,0.0,0.0,0.0,0.0,11.0,315.0,0.0,0.036363636,0.0,0.0,December,iOS,Chrome,North America,2.0,New,1,0
4CEyzkRwaK75Zpsy,0.0,6.0,93.0,2.0,23.0,37.0,783.875,0.003409091,0.031709957,0.0,0.0,November,Android,Chrome,North America,11.0,Returning,1,0
FPHMkNHWqkf0jxmG,4.0,6.0,167.0,0.0,0.0,71.0,1445.458333,0.004054054,0.013963964,12.30811748,0.0,November,iOS,Chrome,North America,10.0,Returning,0,1
MZNPGneWZiQ0skE6,1.0,0.0,0.0,0.0,0.0,19.0,517.0,0.010526316,0.026315789,0.0,0.0,December,MacOS,Safari,Oceania,1.0,Returning,1,0
1FixU5NjDCXGqF4y,4.0,0.0,0.0,0.0,0.0,7.0,444.0,0.0,0.028571429,59.75418351,0.0,December,Windows,Safari,Europe,2.0,New,1,1
rqV4l2eiJjaCqKoc,2.0,0.0,0.0,0.0,0.0,87.0,1197.700198,0.0,0.002352941,38.00063931,0.0,November,Android,Chrome,North America,2.0,New,0,1
W4NjfS1NSSszSL60,0.0,2.3182008193294874,8.0,0.0,0.0,3.0,16.0,0.066666667,0.133333333,0.0,0.0,December,Android,Edge,Oceania,3.0,Returning,0,0
KCyJrgWAtkPY8ZMG,1.9934594924566147,6.0,185.9904762,5.0,111.1666667,179.0,10415.78364,0.002551834,0.020876741,18.08361086,0.0,November,Android,Chrome,Asia-Pacific,2.0,Returning,1,0
UiFfyxYr773sRjP1,1.9934594924566147,6.0,114.2591575,9.0,352.0833333,119.0,6245.704152,0.003125,0.012179841,32.32493691,0.0,December,iOS,Chrome,North America,2.0,Returning,1,1
YY14cTvMuZnbLxpz,1.0,7.0,399.25,1.0,298.0,85.0,2409.875,0.006818182,0.017267562,10.1319644,0.0,December,iOS,Chrome,North America,2.0,Returning,0,0
MF8ECNH03ONzg2i3,1.0,0.0,0.0,0.0,0.0,52.0,2004.708333,0.022233802866060456,0.019337607,0.0,0.0,December,Android,Chrome,Asia-Pacific,1.0,Returning,0,0
yoCkMc5nC3FzfKzq,3.0,1.0,113.75,0.0,0.0,26.0,1905.078571,0.022666667,0.0346,5.8854232324926015,0.0,November,iOS,Chrome,Europe,1.0,Returning,0,1
YBSLtcsSfRgocUHh,1.9934594924566147,0.0,0.0,0.0,0.0,22.0,903.4305556,0.00952381,0.021428571,0.0,0.0,November,Android,Chrome,Oceania,8.0,Returning,0,0
0CHxU8x5gL6cPZ3q,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,November,Linux,Chrome,Other,3.0,Other,0,0
xwZMJXO0irUPxczp,3.0,5.0,943.0,2.0,16.0,7.0,935.6666667,0.0,0.0375,0.0,0.0,November,Android,Chrome,Asia-Pacific,6.0,Returning,1,1
E5Aro3zw04EfEMcy,4.0,0.0,0.0,2.0,22.0,41.0,979.375,0.004651163,0.009302326,0.0,0.0,November,Android,Chrome,Asia-Pacific,2.0,Returning,1,0
UTTdHWQCfkvw0Olv,0.0,2.0,126.0,0.0,0.0,6.0,127.1666667,0.05,0.04375,0.0,0.0,December,iOS,Chrome,Africa,3.0,Returning,1,0
9OSk4n9qjjukDKik,3.0,1.0,73.0,0.0,0.0,23.0,1280.45,0.0,0.008695652,36.54680355,0.0,December,Android,Edge,North America,2.0,New,0,1
dyriNYiocnKTPQRr,1.0,0.0,0.0,0.0,0.0,9.0,427.0,0.0,0.025,13.1168283,0.0,December,Windows,Safari,North America,2.0,New,1,1
vMd52b0An0WP8oBD,2.0,0.0,0.0,0.0,0.0,2.0,93.0,0.0,0.043130172888613046,0.0,0.0,December,iOS,Chrome,Africa,2.0,Returning,0,0
mzFBNLR0OqKnMN7N,2.0,1.0,8.0,0.0,0.0,27.0,787.5357143,0.0,0.005142857,0.0,0.0,November,iOS,Chrome,North America,20.0,Returning,0,0
ZsJBmnLJSj1yB4iH,4.0,0.0,0.0,0.0,0.0,8.0,210.4,0.0,0.05,0.0,0.0,November,Android,Safari,Asia-Pacific,8.0,New,1,0
XsJSks71Fw2OyX70,0.0,0.0,0.0,0.0,0.0,11.0,257.75,0.0,0.024242424,0.0,0.0,December,iOS,Chrome,Europe,2.0,New,0,0
bqixNsrmzFrbQzu6,0.0,16.0,180.6666667,1.0,649.25,113.0,8041.58887,0.007936508,0.026808161,0.0,0.0,December,Android,Samsung Internet,Oceania,1.0,Returning,0,0
flf3MQzFbtbDeqnp,1.0,6.0,634.5,3.0,312.75,172.0,7017.192635,0.001396648,0.019865374,0.0,0.0,November,Android,Edge,North America,2.0,Returning,0,0
9gIBFJHlb1i8gvtQ,4.0,0.0,0.0,0.0,0.0,38.0,1244.35,0.039473684,0.053909774,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,0,0
m6gaCqDXgtYmkvos,1.0,7.0,253.1,0.0,0.0,40.0,1591.888095,0.0,0.012186396,48.66217061,0.0,December,Android,Chrome,Asia-Pacific,2.0,Returning,1,1
vJPN3zhwuj9t68Ag,1.0,5.0,121.2666667,0.0,0.0,8.0,114.6,0.0,0.01,0.0,0.0,November,Windows,Safari,North America,2.0,New,1,0
JFdCyVGjsu2b9gak,4.0,12.0,176.9638554,9.0,266.875,351.0,8650.048771,0.012452132,0.027372411,1.984555788,0.0,November,iOS,Chrome,North America,3.0,Returning,0,0
GfN7fHv8CsDBU5UQ,4.0,0.0,0.0,0.0,0.0,8.0,123.0,0.025,0.043130172888613046,0.0,0.0,November,iOS,Chrome,Asia-Pacific,11.0,Returning,1,0
hbugPPSGy2m1wOXb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,December,Windows,Safari,South America,1.0,Returning,0,0
cqUIRgaODzuHIEMH,1.0,2.0,88.0,10.0,719.0,18.0,598.25,0.005128205,0.043130172888613046,25.82676446,0.0,December,Windows,Safari,Europe,2.0,Returning,0,0
z6q77f29Tg5UrhBp,1.0,8.0,381.45,2.0,64.5,31.0,1363.7,0.011111111,0.027830688,13.89178731,0.0,November,Windows,Safari,North America,2.0,Returning,0,0
yzvEDWorRljmY5ij,1.0,2.0,30.0,2.0,33.0,162.0,3753.19449,0.0,0.003477932,77.10821943,0.0,November,Android,Chrome,North America,8.0,New,0,1
YAOxFXAe5oPdCDqg,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,November,Windows,Safari,North America,1.0,Returning,0,0
5JVoUCleBKHECvWV,1.9934594924566147,2.3182008193294874,8.0,0.0,0.0,28.0,1070.625,0.0,0.022427035,0.0,0.0,December,iOS,Chrome,Middle East,3.0,Returning,0,0
A8o1S73tdNJTZs72,0.0,2.0,20.0,0.0,0.0,15.0,1839.25,0.0,0.004444444,0.0,0.0,November,Android,Chrome,Other,2.0,Returning,0,0
HnvzzKjVhEzt5eRL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,November,iOS,Chrome,Oceania,13.0,Returning,0,0
QkE1347CTwlWFCAZ,0.0,5.0,255.75,0.0,0.0,18.0,598.25,0.004285714,0.019809524,0.0,0.0,December,Android,Edge,North America,3.0,Returning,0,0
mRPKgwm60UKH7jYi,0.0,17.0,323.3636364,0.0,0.0,45.0,1534.825143,0.002678571,0.020699598,7.180348301,0.0,November,Windows,Safari,Asia-Pacific,10.0,Returning,0,1
KP5tYRGIyqlhbDjZ,4.0,2.0,58.5,0.0,0.0,11.0,1568.5,0.0,0.036363636,0.0,0.0,November,Android,Chrome,Oceania,2.0,Returning,0,0
5Rt4DFi87jUwx4H7,1.0,5.0,60.5,0.0,0.0,9.0,111.5,0.026666667,0.04,0.0,0.0,November,Android,Chrome,Other,1.0,Returning,0,0
VBXdudObDiJ3tsMA,0.0,3.0,131.5,0.0,0.0,94.0,2332.109524,0.001030928,0.009450172,0.0,0.0,November,Android,Chrome,Other,10.0,Returning,0,0
SfL5aGKn20YV1GU3,4.0,0.0,0.0,0.0,0.0,13.0,598.5,0.0,0.043130172888613046,0.0,0.0,November,Android,Opera,Oceania,2.0,New,0,0
VjfoR0LAiWzcYrxO,4.0,3.0,163.375,0.0,0.0,4.0,24.0,0.0,0.028571429,0.0,0.0,November,Android,Chrome,North America,3.0,Returning,1,0
9e7Gz1rbFG1mo8jz,0.0,1.0,18.0,2.0,13.0,20.0,1287.27381,0.015873016,0.038095238,0.0,0.0,November,iOS,Chrome,South America,2.0,Returning,0,0
GFMCQcx1hmZarTAr,3.0,13.0,216.3333333,1.0,9.0,59.0,985.3151515,0.0,0.004545455,167.2308336,0.06180620089549716,November,Android,Chrome,South America,10.0,Returning,1,1
dEosICebS26RqKfX,1.0,0.0,0.0,0.0,0.0,23.0,2420.65,0.013043478,0.047826087,0.0,0.0,November,MacOS,Safari,Other,3.0,Returning,0,0
AT9QZUuIlMuCrGf9,0.0,1.0,0.0,0.0,0.0,9.0,300.3333333,0.041666667,0.06875,0.0,0.0,December,iOS,Chrome,Other,1.0,Returning,0,0
cGW9yVDPOzac7e8q,0.0,3.0,114.125,1.0,13.0,64.0,1602.94026,0.013432836,0.028731343,29.88386066,0.0,November,iOS,Chrome,North America,3.0,Returning,1,0
whNfX22x6mN9yeVy,4.0,10.0,1455.35,0.0,0.0,66.0,1646.612195,0.007142857,0.029065112,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,1,0
TiFedTOBpNAYa34j,4.0,6.0,198.5,0.0,0.0,41.0,1824.083333,0.0,0.01,0.0,0.0,December,iOS,Chrome,Asia-Pacific,11.0,New,0,0
EyvvTOLGitM3KUDk,3.0,13.0,493.75,0.0,0.0,22.0,1525.0,0.008,0.018666667,25.00423187,0.0,December,iOS,Chrome,North America,1.0,Returning,1,1
nSMVqTFNEGGkAO1J,3.0,0.0,0.0,0.0,0.0,6.0,114.4166667,0.0,0.016666667,0.0,0.0,November,iOS,Chrome,North America,6.0,New,1,0
ruoru4IaRouVNr0d,0.0,0.0,0.0,0.0,0.0,53.0,1768.657051,0.0,0.003921569,0.0,0.0,November,Android,Edge,Asia-Pacific,2.0,Returning,0,0
39P0z4L7QDC1XYmc,4.0,8.0,2086.75,1.0,46.5,81.0,5546.0,0.002325581,0.014562569,15.56462164,0.0,November,Android,Chrome,North America,2.0,Returning,0,1
1SOIwlULhYuY9moO,2.0,9.0,177.3333333,0.0,0.0,70.0,2346.220238,0.002898551,0.003457557,0.0,0.0,November,Windows,Safari,Africa,3.0,Returning,0,0
AzRM5zT03dTVWSxo,4.0,0.0,0.0,0.0,0.0,19.0,2177.333333,0.0,0.010526316,0.0,0.0,December,Android,Edge,North America,2.0,Returning,0,0
yi1LXxPxMmvi0njN,1.0,17.0,239.9288462,2.0,60.5,49.0,1929.185664,0.017486339,0.025063352,2.580028334,0.0,December,iOS,Chrome,North America,13.0,Returning,0,0
pzzKPQJEQ58sCFOX,0.0,2.0,136.5,0.0,0.0,8.0,1261.5,0.0,0.01,0.0,0.0,December,Linux,Safari,Asia-Pacific,2.0,Returning,1,0
lsXNCcf7m5Itxjdq,1.0,0.0,0.0,0.0,0.0,41.0,898.15,0.0,0.011282051,19.51010101,0.0,December,Android,Firefox,North America,2.0,Returning,0,1
s2YzURk9uOmZF2wQ,4.0,5.0,111.3,0.0,0.0,138.0,4172.11572,0.0,0.008337205,17.63434621,0.0,November,Android,Chrome,Other,2.0,Returning,0,0
YdJuXZ3RBw1Pkzt7,1.0,0.0,0.0,0.0,0.0,7.0,143.0,0.0,0.028571429,0.0,0.0,November,Android,Firefox,Europe,3.0,Returning,0,0
SmVJQhShRWgmA2W2,1.0,4.0,85.0,0.0,0.0,3.0,43.5,0.0,0.043130172888613046,5.8854232324926015,0.0,December,Windows,Safari,North America,8.0,New,1,0
0HHHnUag5Gt20AGv,0.0,4.0,24.5,0.0,0.0,29.0,749.125,0.005882353,0.02745098,5.8854232324926015,0.0,November,Windows,Safari,Asia-Pacific,2.0,Returning,0,1
XWGxKmSTj4HwC25P,0.0,2.3182008193294874,8.0,4.0,52.0,81.0,2537.807082,0.013793103,0.028674678,0.0,0.0,November,iOS,Chrome,Asia-Pacific,2.0,Returning,1,0
mjr2isn1tQu95G6X,1.0,0.0,0.0,0.0,0.0,11.0,580.25,0.022222222,0.044444444,0.0,0.0,November,iOS,Chrome,North America,2.0,Returning,1,0
YF5lrVeY3e7qKh54,1.0,5.0,111.0,1.0,11.0,55.0,3494.06746,0.0,0.029188713,4.007065498,0.0,November,Android,Chrome,Asia-Pacific,1.0,Returning,0,0
VfYa4wcCl7UEkXOl,1.0,3.0,16.0,6.0,137.8333333,15.0,1605.583333,0.011594203,0.037267081,0.0,0.06180620089549716,November,Android,Opera,North America,2.0,Returning,0,1
pjwyeroStUtjnBXK,0.0,5.0,45.0,0.0,0.0,59.0,1100.475,0.0,0.008391881,24.7526533,0.0,November,Android,Firefox,South America,2.0,Returning,1,1
kw4UJoIY1LqRktID,1.0,4.0,112.875,0.0,0.0,6.0,134.675,0.0,0.037037037,0.0,0.0,November,Windows,Chrome,North America,2.0,Returning,0,0
qNnhldBgPdHK54Qw,1.9934594924566147,0.0,0.0,0.0,0.0,9.0,296.3928571,0.0,0.025,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,0,0
mci8t8hdvFDIbjMr,3.0,0.0,0.0,0.0,0.0,20.0,691.75,0.0,0.003333333,0.0,0.0,December,iOS,Chrome,South America,2.0,New,0,0
Up45Cmrw32Yj5CBy,3.0,0.0,0.0,0.0,0.0,9.0,444.0,0.0,0.044444444,0.0,0.0,November,Android,Chrome,Middle East,13.0,Returning,0,0
0vA93dqSzwMiW5v7,0.0,13.0,311.8300935,4.0,201.5,166.0,6850.499335,0.0,0.017541022,4.115853586,0.0,December,Android,Chrome,North America,3.0,Returning,0,0
88OiUPY8Z1v4cusg,2.0,5.0,152.5,0.0,0.0,15.0,291.1666667,0.0,0.02,0.0,0.0,December,MacOS,Safari,North America,2.0,New,1,0
IjqA1Cd8PlxU1WhF,3.0,0.0,0.0,0.0,0.0,8.0,232.5,0.0,0.05,0.0,0.0,November,MacOS,Chrome,North America,2.0,New,0,0
CVFJdQLeTErEvCev,3.0,0.0,0.0,0.0,0.0,40.0,2046.832418,0.004166667,0.033880952,0.0,0.0,November,Windows,UC Browser,North America,11.0,Returning,0,1
24Lj4iyzSt8OeAcE,4.0,3.0,83.0,4.0,220.25,106.0,2974.734799,0.005165165,0.02044187,19.03391341,0.0,November,Android,Chrome,Oceania,2.0,Returning,0,1
mItiJbeoYqxkHSyH,0.0,0.0,0.0,0.0,0.0,13.0,277.0,0.0,0.015384615,0.0,0.0,November,MacOS,Safari,North America,8.0,Returning,0,0
AnhcsgPNPHiztA0u,4.0,4.0,92.75,0.0,0.0,9.0,108.25,0.0,0.021428571,0.0,0.0,November,Android,Chrome,Asia-Pacific,2.0,New,0,0
KTgQtqAXpQYbGGz4,4.0,2.0,64.5,0.0,0.0,24.0,1151.136905,0.0,0.0186,15.27655756,0.0,December,Android,Chrome,Asia-Pacific,2.0,Returning,0,1
o9tNONVU4L8xLaMa,4.0,0.0,0.0,3.0,584.0,66.0,2060.508333,0.005797101,0.022567288,0.0,0.0,November,Android,Chrome,North America,1.0,Returning,0,0
aIu8xAqbhUXvWwpW,0.0,9.0,201.3666667,1.0,204.0,116.0,2764.290278,0.000655738,0.005854801,42.7752197,0.0,November,iOS,Chrome,Europe,2.0,Returning,0,1
LBzqt2h56xzRdsQe,1.0,1.0,11.0,0.0,0.0,18.0,598.25,0.0,0.025,0.0,0.0,November,Windows,Chrome,Europe,2.0,New,0,0
0Nt9XH9uUjPIR8ye,0.0,1.0,466.0,0.0,0.0,6.0,609.5416667,0.033333333,0.116666667,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,0,0
IlXrKz0LGUC0vbBV,0.0,0.0,0.0,0.0,0.0,64.0,2264.091667,0.00625,0.008854167,0.0,0.0,November,Windows,Safari,Asia-Pacific,10.0,Returning,0,0
hTt7317xj71rw86r,0.0,2.0,75.0,0.0,0.0,9.0,349.0,0.0,0.01,0.0,0.0,December,Android,Chrome,Asia-Pacific,8.0,Returning,0,0
XidyfIzmSf5kxK83,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.06180620089549716,December,Android,Chrome,Europe,1.0,Returning,0,0
QPyfopCUqOVQ3RM6,2.0,0.0,0.0,0.0,0.0,11.0,546.75,0.036363636,0.054545455,0.0,0.0,November,Android,Chrome,Africa,1.0,Returning,0,0
nwcB2Uaqh5xHjwXs,0.0,10.0,317.9583333,4.0,821.0,20.0,781.425,0.0,0.002666667,0.0,0.0,December,Android,Chrome,Oceania,2.0,Returning,0,0
EdnDwIrTtYYGe1hn,3.0,0.0,0.0,0.0,0.0,8.0,463.6666667,0.0,0.0375,0.0,0.0,November,Windows,Safari,North America,3.0,Returning,0,0
mdx4ghKWwUvvdAuw,0.0,2.0,20.0,0.5025653757034094,0.0,66.0,3391.68588,0.028955224,0.038335618,0.0,0.0,December,iOS,Chrome,Central America,1.0,Returning,0,0
gdG7HpASJJkJr0fh,3.0,2.0,63.0,0.0,0.0,4.0,43.75,0.016666667,0.016666667,0.0,0.0,November,Windows,Chrome,Asia-Pacific,2.0,New,0,0
cEqQg94XpWI6gZRk,2.0,0.0,0.0,0.0,0.0,41.0,1423.833333,0.007317073,0.030243902,0.0,0.0,December,Android,Chrome,North America,1.0,Returning,0,0
wld65ycOxJQNasFL,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,December,iOS,Chrome,South America,13.0,Returning,0,0
yqNrR5ECHxE3ctMZ,4.0,4.0,157.0,0.0,0.0,20.0,834.075,0.0,0.013333333,4.84736534,0.06180620089549716,December,Android,Chrome,North America,2.0,Returning,0,1
EWzsLs44ohH0E6YE,4.0,0.0,0.0,0.0,0.0,21.0,706.7,0.052380952,0.074716553,0.0,0.0,November,iOS,Chrome,Asia-Pacific,2.0,Returning,0,0
sMlmp4DmCD0kCXbL,4.0,0.0,0.0,0.0,0.0,35.0,806.125,0.012121212,0.024444444,0.0,0.0,November,Windows,Safari,South America,2.0,Returning,0,0
nh2nEvJnz2OL7ZD2,3.0,2.3182008193294874,8.0,5.0,17.9,154.0,6759.311928,0.005767417,0.02883646,0.0,0.0,November,Android,Chrome,Asia-Pacific,10.0,Returning,0,0
mPWKjRMb7arQcr3R,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,December,iOS,Chrome,North America,1.0,Returning,1,0
udUUNkbt47cSq8qw,1.0,2.3182008193294874,8.0,0.0,0.0,12.0,440.75,0.0,0.041666667,0.0,0.0,December,Android,Chrome,Middle East,1.0,Returning,1,0
l9P4ET81lRnalaAI,2.0,1.0,20.0,1.0,115.0,50.0,1404.459091,0.013,0.044,0.0,0.0,December,Android,Chrome,Europe,2.0,Returning,1,0
BgVW6y6QTh4QbhZm,1.0,8.0,288.0875,0.0,0.0,20.0,326.9277778,0.033333333,0.059464286,0.0,0.0,December,iOS,Chrome,North America,1.0,Returning,1,0
h5FZMH6MABOvb5vK,1.9934594924566147,5.0,92.5625,0.0,0.0,2.0,99.5,0.0,0.022222222,0.0,0.0,November,Android,Chrome,North America,8.0,New,1,1
BQb6WrAo21MXqEbQ,3.0,0.0,0.0,0.0,0.0,6.0,137.0,0.066666667,0.1,0.0,0.0,November,Windows,Safari,North America,1.0,Returning,0,0
9dtOifaJGXT7xWFG,0.0,0.0,0.0,0.0,0.0,2.0,64.5,0.0,0.05,0.0,0.0,November,iOS,Chrome,Central America,2.0,Returning,0,0
